,id,sex,has_photo,has_mobile,followers_count,graduation,education_form,relation,education_status,langs,occupation_type,result
7106,7286,2,1,1.0,122.0,2012.0,Full-time,4.0,Student (Bachelor's),Русский,work,0
7107,92273,1,0,1.0,235.0,2016.0,Full-time,0.0,Alumnus (Bachelor's),Русский,university,1
7108,23691,2,1,1.0,174.0,2014.0,Full-time,2.0,Undergraduate applicant,Русский,work,1
7110,97616,2,0,1.0,240.0,2013.0,Full-time,0.0,PhD,Русский,university,1
7111,78962,1,1,1.0,1233.0,2016.0,Distance Learning,0.0,Student (Bachelor's),Русский;Deutsch,work,1
7112,92739,2,0,1.0,48.0,2011.0,Full-time,1.0,Alumnus (Specialist),False,university,0
7113,91225,2,0,1.0,20.0,2009.0,Distance Learning,4.0,Alumnus (Specialist),Русский,university,0
7114,68020,2,0,1.0,54.0,0.0,Part-time,7.0,Student (Specialist),Русский,university,0
7115,57224,2,0,1.0,0.0,2013.0,Full-time,4.0,Student (Master's),Русский;Українська;English;Deutsch,work,0
7116,20599,2,0,1.0,47.0,2009.0,Full-time,4.0,Alumnus (Specialist),False,university,0
7117,68200,1,0,1.0,626.0,2010.0,Full-time,4.0,Alumnus (Specialist),Русский,university,1
7118,75359,1,0,1.0,1028.0,2012.0,Full-time,4.0,Alumnus (Specialist),False,university,1
7119,99743,2,1,1.0,59.0,2003.0,Distance Learning,4.0,Alumnus (Bachelor's),Русский,work,0
7120,20686,2,1,1.0,376.0,2020.0,Full-time,7.0,Student (Specialist),False,university,1
7121,48023,1,0,1.0,154.0,2008.0,Full-time,4.0,Alumnus (Specialist),Русский,university,1
7122,76395,2,1,1.0,340.0,2018.0,Distance Learning,1.0,Student (Specialist),Русский,university,0
7123,82563,1,0,1.0,484.0,2011.0,Full-time,4.0,Student (Specialist),Русский,university,1
7124,50782,1,1,1.0,332.0,2015.0,Full-time,1.0,Student (Specialist),Русский,university,1
7125,50533,2,1,1.0,43.0,0.0,Distance Learning,1.0,Alumnus (Specialist),Русский,university,0
7126,42804,2,0,1.0,163.0,2002.0,Full-time,0.0,Alumnus (Specialist),False,university,0
7127,25522,2,1,1.0,1126.0,2009.0,Full-time,0.0,Alumnus (Specialist),Русский,university,1
7128,59681,2,1,1.0,392.0,2014.0,Full-time,6.0,Student (Master's),Русский,university,0
7129,21788,2,0,1.0,149.0,2015.0,Full-time,0.0,Alumnus (Specialist),Русский;Español;English,university,0
7130,56648,2,0,1.0,249.0,2007.0,Full-time,0.0,Alumnus (Specialist),Русский,university,0
7131,60180,2,1,1.0,564.0,2014.0,Full-time,1.0,Alumnus (Specialist),False,university,0
7132,75082,1,0,1.0,230.0,2011.0,Full-time,4.0,Student (Specialist),Русский,university,1
7133,89918,2,0,1.0,39.0,2006.0,Full-time,0.0,Alumnus (Specialist),Русский,university,0
7134,98242,2,1,1.0,147.0,2016.0,Full-time,4.0,Undergraduate applicant,Русский;Українська,university,1
7136,48012,1,1,1.0,79.0,0.0,Full-time,1.0,Candidate of Sciences,Русский,work,1
7137,38887,1,1,1.0,1444.0,2010.0,Full-time,4.0,Alumnus (Specialist),Русский;Українська,work,1
7138,69261,2,1,1.0,47.0,2012.0,Distance Learning,4.0,Alumnus (Specialist),False,work,0
7139,24445,2,1,1.0,48.0,2008.0,Full-time,0.0,Alumnus (Specialist),Русский,university,0
7141,88623,2,1,1.0,85.0,2009.0,Distance Learning,0.0,Student (Specialist),Русский,university,0
7142,80987,2,1,0.0,376.0,0.0,Full-time,1.0,Student (Bachelor's),Русский;Татарча,university,1
7144,35419,2,0,1.0,69.0,2010.0,Full-time,1.0,Alumnus (Specialist),Русский,university,0
7145,46582,2,0,1.0,367.0,2014.0,Full-time,1.0,Alumnus (Specialist),Русский,university,1
7146,87623,1,0,1.0,126.0,2008.0,Full-time,0.0,Alumnus (Specialist),Русский,university,1
7147,36090,2,0,1.0,675.0,2018.0,Full-time,0.0,Student (Bachelor's),Русский;English;Українська;Español;Français;Deutsch,work,0
7148,97023,2,0,1.0,80.0,2013.0,Distance Learning,0.0,Alumnus (Specialist),Русский,university,0
7149,50416,2,0,1.0,288.0,2013.0,Full-time,4.0,Student (Specialist),Русский;English;日本語,university,1
7150,30293,1,0,1.0,2626.0,2019.0,Full-time,4.0,Student (Specialist),Русский,work,1
7151,92726,2,0,1.0,508.0,2010.0,Full-time,4.0,Student (Specialist),Русский,work,1
7152,4705,2,1,1.0,352.0,2014.0,Distance Learning,0.0,Student (Specialist),Русский,university,0
7153,25154,2,0,1.0,30.0,1991.0,Part-time,1.0,Student (Specialist),Русский;Aari,university,0
7154,96376,2,1,0.0,6.0,2006.0,Full-time,4.0,Student (Specialist),False,work,0
7155,28186,2,0,1.0,245.0,2016.0,Full-time,0.0,Student (Master's),False,work,1
7156,27248,1,1,1.0,23.0,1999.0,Full-time,6.0,Alumnus (Specialist),Русский,university,1
7157,66974,1,0,1.0,80.0,2000.0,Distance Learning,0.0,Alumnus (Specialist),False,university,1
7158,27583,2,0,1.0,685.0,2008.0,Full-time,4.0,Student (Specialist),English;Русский,university,0
7159,62648,1,0,1.0,95.0,2008.0,Full-time,0.0,Alumnus (Specialist),False,university,1
7160,99462,2,0,1.0,7.0,2013.0,Full-time,4.0,Student (Specialist),Русский;English,work,0
7161,88765,2,0,1.0,222.0,2014.0,Distance Learning,7.0,Student (Bachelor's),Русский,work,0
7162,98951,1,0,1.0,381.0,2015.0,Full-time,4.0,Alumnus (Specialist),Русский,university,1
7163,7854,2,1,1.0,19.0,0.0,Full-time,0.0,Student (Bachelor's),Русский;Українська,university,1
7164,64080,1,1,1.0,179.0,0.0,Full-time,0.0,Alumnus (Bachelor's),False,university,1
7165,15477,2,1,1.0,93.0,2015.0,Full-time,2.0,Student (Specialist),Русский,university,1
7166,49816,2,1,1.0,269.0,2013.0,Part-time,4.0,Student (Specialist),Русский,university,0
7167,45574,2,1,1.0,15.0,2010.0,Full-time,0.0,Alumnus (Specialist),Русский;Kiswahili,university,0
7169,31169,2,0,1.0,58.0,2003.0,Full-time,4.0,Alumnus (Specialist),Русский;English,university,0
7170,9329,2,0,1.0,454.0,0.0,Full-time,0.0,Alumnus (Bachelor's),Русский;English;Lingua Latina,work,1
7171,40128,2,1,1.0,14.0,2000.0,Full-time,4.0,Alumnus (Bachelor's),False,work,0
7173,87183,2,0,1.0,468.0,0.0,Full-time,1.0,Student (Bachelor's),Русский,university,0
7174,32083,1,0,1.0,725.0,2015.0,Full-time,4.0,Student (Bachelor's),Русский,university,1
7175,93982,1,0,1.0,264.0,2011.0,Full-time,0.0,Alumnus (Bachelor's),Русский;Українська,university,1
7176,33606,2,0,1.0,245.0,2014.0,Distance Learning,0.0,Alumnus (Specialist),Русский,work,0
7177,87101,1,0,1.0,331.0,2009.0,Distance Learning,0.0,Alumnus (Bachelor's),Русский,work,1
7178,56857,2,1,1.0,64.0,2012.0,Full-time,0.0,Student (Specialist),Русский;Українська;English,work,0
7179,13846,2,0,1.0,20.0,2003.0,Full-time,0.0,Alumnus (Specialist),Русский,work,1
7180,21635,1,1,1.0,263.0,2016.0,Distance Learning,0.0,Alumnus (Specialist),Русский;English,university,1
7181,60645,2,0,1.0,310.0,2005.0,Distance Learning,4.0,Student (Specialist),Русский,university,1
7182,52766,1,0,0.0,29.0,2003.0,Full-time,4.0,Alumnus (Specialist),Русский,university,1
7183,84848,1,1,1.0,45.0,0.0,Distance Learning,0.0,Student (Specialist),Русский,work,1
7184,34131,1,0,1.0,53.0,1999.0,Full-time,4.0,Alumnus (Specialist),Русский,university,1
7185,43363,2,1,1.0,354.0,2010.0,Full-time,0.0,Alumnus (Specialist),Русский,work,0
7186,61420,1,1,1.0,309.0,2009.0,Full-time,4.0,Alumnus (Specialist),Русский,university,1
7187,52880,2,0,1.0,131.0,0.0,Distance Learning,7.0,Student (Bachelor's),Русский,university,0
7188,4694,2,0,1.0,152.0,0.0,Full-time,4.0,Student (Specialist),Русский,university,0
7189,93460,2,0,1.0,102.0,2007.0,Full-time,4.0,Alumnus (Specialist),Русский,university,0
7190,17874,1,0,1.0,1723.0,2017.0,Full-time,0.0,Alumnus (Bachelor's),Русский;English;Español,university,1
7191,63865,2,0,1.0,346.0,2014.0,Distance Learning,0.0,Alumnus (Specialist),Русский,university,0
7192,87243,2,0,1.0,172.0,2011.0,Full-time,1.0,Student (Specialist),Русский,university,0
7193,20746,2,0,1.0,322.0,2013.0,Full-time,0.0,Student (Bachelor's),Русский,work,1
7194,25805,2,0,1.0,169.0,2008.0,Full-time,4.0,Alumnus (Specialist),Русский;अवधी;बागड़ी;بلوچی,university,0
7195,61899,1,1,1.0,4061.0,2008.0,Part-time,4.0,Alumnus (Specialist),Русский,university,1
7196,69720,1,0,1.0,139.0,1993.0,Full-time,4.0,Alumnus (Specialist),Русский,university,1
7197,27552,2,1,1.0,1426.0,2014.0,Full-time,0.0,Alumnus (Specialist),False,university,1
7198,70630,2,0,1.0,296.0,2014.0,Full-time,0.0,Alumnus (Specialist),Українська;Русский;English,university,1
7199,44219,1,1,1.0,1001.0,2016.0,Full-time,1.0,Student (Bachelor's),Русский;English;Français;Español,university,1
7201,71740,1,1,1.0,424.0,1992.0,Full-time,1.0,PhD,Русский,work,1
7202,95848,2,1,1.0,10.0,2003.0,Full-time,4.0,Alumnus (Specialist),Русский,university,0
7203,49863,2,1,1.0,44.0,2019.0,Part-time,4.0,Student (Specialist),Русский,university,0
7205,58508,1,1,1.0,138.0,2009.0,Distance Learning,4.0,Alumnus (Specialist),False,work,1
7206,35068,2,0,1.0,456.0,2013.0,Distance Learning,0.0,Student (Specialist),Русский,work,0
7207,81621,2,0,1.0,31.0,1995.0,Full-time,0.0,Alumnus (Specialist),Русский,university,0
7208,2439,2,0,1.0,651.0,2015.0,Distance Learning,4.0,Student (Specialist),Русский,university,1
7209,1765,1,1,1.0,806.0,2009.0,Full-time,2.0,Alumnus (Specialist),Русский;Українська,work,1
7210,47543,2,0,1.0,51.0,2001.0,Full-time,4.0,Alumnus (Master's),False,university,0
7212,40058,1,0,1.0,75.0,0.0,Distance Learning,4.0,Student (Specialist),False,university,1
7213,47924,2,0,1.0,145.0,2018.0,Full-time,0.0,Student (Bachelor's),Русский;English,university,0
7215,18697,2,0,1.0,170.0,2018.0,Distance Learning,0.0,Alumnus (Master's),Русский;English,university,0
7216,71479,2,0,1.0,416.0,2011.0,Full-time,4.0,Student (Specialist),Русский,work,0
7217,19748,1,0,1.0,521.0,2016.0,Full-time,0.0,Alumnus (Specialist),False,university,1
7218,60064,1,0,1.0,117.0,2006.0,Distance Learning,4.0,Alumnus (Specialist),Русский;Беларуская (тарашкевiца);English,work,1
7219,15520,2,0,1.0,67.0,0.0,Full-time,0.0,PhD,Українська,university,0
7220,74921,2,1,1.0,304.0,2017.0,Full-time,0.0,Student (Specialist),Русский,university,0
7221,30277,2,0,1.0,46.0,2008.0,Full-time,4.0,Alumnus (Specialist),Русский,university,0
7222,43702,1,1,1.0,293.0,2016.0,Full-time,0.0,Alumnus (Bachelor's),Русский;English;Deutsch,university,1
7223,67623,2,0,1.0,263.0,2003.0,Part-time,7.0,PhD,Русский,university,0
7225,12642,2,1,1.0,151.0,2010.0,Full-time,4.0,Alumnus (Bachelor's),False,university,1
7226,57500,1,1,1.0,330.0,2020.0,Full-time,4.0,Student (Specialist),False,university,1
7228,43095,2,0,1.0,69.0,2013.0,Full-time,0.0,Student (Specialist),Русский;English;Հայերեն;Svenska,university,0
7229,91364,1,0,1.0,1736.0,2015.0,Full-time,0.0,Alumnus (Specialist),Русский;English;日本語,work,1
7230,71581,2,0,1.0,2.0,2002.0,Full-time,1.0,Alumnus (Specialist),Українська;Русский,university,0
7231,49666,2,1,1.0,5940.0,2015.0,Full-time,0.0,Alumnus (Specialist),False,university,1
7232,48026,2,0,1.0,145.0,1940.0,Full-time,5.0,PhD,Русский,university,0
7233,42030,2,1,1.0,275.0,0.0,Full-time,0.0,Student (Bachelor's),Русский;English,work,1
7234,957,1,0,1.0,142.0,2003.0,Full-time,0.0,Alumnus (Specialist),Русский,university,1
7235,65874,2,0,1.0,110.0,2012.0,Distance Learning,0.0,Alumnus (Bachelor's),False,university,0
7236,83730,2,1,1.0,535.0,2015.0,Full-time,4.0,Student (Bachelor's),Русский,work,0
7237,63715,1,1,1.0,614.0,2017.0,Full-time,0.0,Alumnus (Specialist),Русский;English;Italiano,university,1
7238,62738,2,1,1.0,2611.0,2011.0,Full-time,4.0,Alumnus (Bachelor's),Русский;Deutsch;Беларуская (тарашкевiца);Lingua Latina,work,0
7239,38861,2,0,1.0,81.0,2009.0,Full-time,2.0,Alumnus (Bachelor's),Русский,university,0
7240,75516,2,1,1.0,175.0,2000.0,Full-time,4.0,PhD,Русский,work,0
7241,26495,1,0,1.0,144.0,2010.0,Full-time,0.0,Alumnus (Specialist),False,work,1
7242,72059,2,0,1.0,322.0,2012.0,Full-time,6.0,Alumnus (Bachelor's),Русский,university,0
7243,28665,1,0,1.0,255.0,2008.0,Distance Learning,4.0,Alumnus (Master's),Русский,work,1
7244,71665,1,1,1.0,262.0,2018.0,Full-time,1.0,Student (Specialist),Русский,university,1
7245,45897,1,0,1.0,890.0,2007.0,Full-time,0.0,Alumnus (Specialist),Русский,work,0
7246,95272,1,1,1.0,130.0,2013.0,Full-time,1.0,Alumnus (Specialist),False,university,1
7247,60814,1,1,1.0,252.0,2011.0,Full-time,1.0,Alumnus (Specialist),Русский,work,1
7248,13231,2,0,1.0,47.0,2008.0,Full-time,4.0,Alumnus (Specialist),Русский,university,0
7249,73769,1,0,0.0,420.0,2011.0,Full-time,0.0,Alumnus (Bachelor's),False,university,1
7250,18210,2,1,1.0,169.0,2014.0,Full-time,4.0,Student (Specialist),Русский,university,0
7251,45594,2,0,1.0,21.0,2009.0,Full-time,4.0,Alumnus (Specialist),Русский,university,0
7252,74612,2,1,1.0,221.0,2010.0,Full-time,5.0,Undergraduate applicant,False,university,0
7253,84484,2,0,1.0,117.0,2016.0,Full-time,1.0,Alumnus (Master's),Русский,university,0
7254,12895,2,1,1.0,85.0,2013.0,Distance Learning,4.0,PhD,Русский,university,0
7255,73603,2,0,1.0,362.0,2012.0,Full-time,0.0,Alumnus (Master's),Русский,university,0
7256,84617,2,1,1.0,515.0,2009.0,Distance Learning,0.0,Alumnus (Specialist),Русский,university,0
7257,60348,2,1,1.0,81.0,2012.0,Distance Learning,5.0,Student (Specialist),Русский,university,1
7258,67508,2,1,1.0,317.0,2015.0,Full-time,1.0,Student (Specialist),Русский;English,university,1
7259,52058,1,0,1.0,243.0,2015.0,Full-time,0.0,Student (Bachelor's),Русский;English;Italiano,university,1
7260,27043,2,0,1.0,209.0,2014.0,Full-time,0.0,Alumnus (Specialist),Русский,university,0
7261,18807,1,0,1.0,53.0,1982.0,Part-time,1.0,Alumnus (Master's),Русский,university,1
7262,67894,2,1,1.0,103.0,0.0,Full-time,1.0,Student (Bachelor's),Русский,university,0
7264,46626,2,0,1.0,38.0,2000.0,Full-time,4.0,Alumnus (Specialist),False,university,0
7265,16072,2,0,1.0,35.0,2011.0,Full-time,4.0,Student (Master's),Русский,university,0
7266,14661,1,0,1.0,517.0,2004.0,Distance Learning,0.0,Alumnus (Specialist),Русский;Українська;English,work,1
7267,67783,2,1,1.0,298.0,2017.0,Full-time,0.0,Student (Specialist),Русский;English,university,1
7268,63037,1,0,1.0,251.0,2009.0,Full-time,4.0,Student (Specialist),Русский,university,1
7269,10323,2,0,1.0,946.0,2010.0,Full-time,0.0,Student (Specialist),Русский;English;日本語,work,0
7270,19935,2,1,1.0,125.0,0.0,Distance Learning,0.0,Student (Specialist),Русский,university,1
7271,70791,2,0,1.0,145.0,2013.0,Full-time,4.0,Student (Specialist),Русский,university,0
7272,11778,1,1,1.0,10666.0,2005.0,Full-time,1.0,Alumnus (Specialist),Русский;English,university,1
7273,41697,2,1,1.0,53.0,2013.0,Full-time,0.0,Student (Specialist),Русский,university,0
7274,84672,2,0,1.0,136.0,2010.0,Full-time,4.0,Student (Specialist),Русский,university,0
7275,95580,2,0,1.0,97.0,2013.0,Distance Learning,0.0,Student (Specialist),Русский,university,1
7276,37542,2,0,1.0,219.0,2012.0,Distance Learning,4.0,Student (Specialist),Русский,work,0
7277,8736,1,0,1.0,36.0,2008.0,Full-time,0.0,Alumnus (Specialist),Русский,university,1
7278,71902,2,1,1.0,131.0,0.0,Full-time,4.0,Alumnus (Specialist),Русский,university,0
7279,26252,2,0,1.0,357.0,2015.0,Full-time,0.0,Student (Bachelor's),Русский,university,0
7280,22415,1,1,1.0,300.0,2018.0,Full-time,4.0,Student (Bachelor's),False,work,1
7282,26301,2,0,1.0,125.0,2009.0,Distance Learning,1.0,Alumnus (Specialist),Русский,university,1
7283,83701,2,1,1.0,180.0,2010.0,Full-time,4.0,Alumnus (Master's),Русский,work,0
7284,7029,1,1,1.0,73.0,1984.0,Full-time,4.0,Alumnus (Specialist),Русский;Latviešu;English,work,1
7285,79253,2,1,1.0,143.0,2012.0,Full-time,0.0,Alumnus (Specialist),Русский,university,0
7286,5221,2,0,1.0,264.0,1988.0,Full-time,4.0,PhD,Русский,work,0
7287,51678,1,0,1.0,491.0,2012.0,Distance Learning,4.0,Student (Specialist),Русский,university,1
7288,48641,1,0,1.0,372.0,0.0,Full-time,0.0,Student (Specialist),Русский,work,1
7289,82614,2,1,1.0,39.0,2006.0,Full-time,4.0,Alumnus (Bachelor's),Русский,university,0
7290,94112,1,0,1.0,254.0,2005.0,Full-time,4.0,Alumnus (Specialist),False,university,1
7291,42799,1,0,1.0,44.0,0.0,Full-time,0.0,Alumnus (Specialist),Русский,university,1
7292,70505,1,1,1.0,386.0,0.0,Full-time,4.0,Alumnus (Specialist),False,university,1
7294,44039,2,1,1.0,85.0,2009.0,Full-time,0.0,Alumnus (Specialist),Русский,university,0
7295,35920,1,0,1.0,611.0,2004.0,Full-time,4.0,Alumnus (Specialist),Русский,university,1
7296,72295,2,1,1.0,206.0,2010.0,Distance Learning,1.0,Student (Specialist),Русский;English,university,0
7297,38837,2,0,1.0,107.0,2005.0,Full-time,4.0,Alumnus (Specialist),False,university,1
7298,82996,1,1,1.0,92.0,0.0,Full-time,0.0,Student (Master's),Русский,university,0
7299,94588,1,1,1.0,321.0,0.0,Full-time,4.0,Student (Specialist),Русский;Українська,university,1
7300,63872,1,0,1.0,297.0,2015.0,Distance Learning,4.0,Student (Specialist),Русский,university,1
7301,28152,2,1,1.0,296.0,2014.0,Distance Learning,6.0,Alumnus (Master's),Русский;Հայերեն;English,university,0
7302,24069,2,1,1.0,53.0,2006.0,Full-time,7.0,Alumnus (Specialist),Русский,university,0
7303,97635,2,1,1.0,402.0,2010.0,Full-time,4.0,Alumnus (Specialist),Русский;English,work,1
7304,95041,2,1,1.0,140.0,2008.0,Full-time,0.0,Student (Specialist),False,work,0
7305,84368,1,0,1.0,279.0,0.0,Full-time,4.0,Student (Bachelor's),Русский;Deutsch;English,work,1
7306,34625,2,1,1.0,233.0,2011.0,Full-time,1.0,Alumnus (Specialist),Русский,university,0
7307,64479,1,0,1.0,1177.0,2015.0,Full-time,0.0,Alumnus (Specialist),Русский,work,1
7308,18618,2,1,1.0,409.0,2016.0,Full-time,0.0,Undergraduate applicant,Русский,university,0
7309,79086,1,1,1.0,112.0,2002.0,Full-time,4.0,Alumnus (Specialist),False,work,1
7310,72801,2,1,1.0,41.0,1999.0,Full-time,0.0,Alumnus (Specialist),False,university,0
7312,697,1,1,1.0,204.0,2009.0,Full-time,0.0,Alumnus (Specialist),Русский,university,1
7313,8732,2,0,1.0,368.0,2015.0,Distance Learning,0.0,Undergraduate applicant,Русский,university,0
7314,1748,1,1,1.0,374.0,2011.0,Full-time,0.0,Alumnus (Specialist),Հայերեն,university,1
7315,53090,1,0,1.0,1411.0,2013.0,Full-time,0.0,Alumnus (Specialist),Русский;Français,university,1
7316,45316,2,1,1.0,19.0,2006.0,Full-time,5.0,Alumnus (Specialist),Русский,work,0
7317,71273,1,1,1.0,96.0,2004.0,Distance Learning,4.0,Alumnus (Specialist),Русский,university,0
