,bdate,education_form,relation,education_status,langs,occupation_type,career_start,career_end,result
6669,,Distance Learning,0.0,Student (Master's),Русский,university,False,False,0
6670,2.5.1987,Full-time,0.0,Alumnus (Specialist),False,university,False,False,0
6671,,Distance Learning,0.0,Student (Bachelor's),Русский;English,work,False,False,0
6672,5.12,Full-time,0.0,Student (Specialist),Русский,work,2013,False,1
6673,12.1.1982,,4.0,Alumnus (Master's),Українська;Русский;English,university,False,False,0
6674,23.5.1987,,4.0,Student (Specialist),Русский,university,False,False,0
6675,5.2.1986,Distance Learning,4.0,Alumnus (Specialist),False,university,False,False,1
6676,12.9.1975,Full-time,4.0,Alumnus (Specialist),Русский,work,1996,False,1
6677,15.9,Distance Learning,4.0,Alumnus (Specialist),Русский,university,False,False,1
6678,16.11,,0.0,Alumnus (Bachelor's),English,university,False,False,1
6679,9.5.1984,Full-time,0.0,Alumnus (Specialist),Русский;English,work,2016,False,0
6680,22.10.1996,Full-time,0.0,Alumnus (Bachelor's),Русский,university,False,False,1
6681,30.11,Full-time,6.0,Alumnus (Specialist),Русский,work,2001,False,0
6682,8.5.1986,Distance Learning,1.0,Alumnus (Specialist),Русский,work,False,False,1
6683,,Distance Learning,1.0,Student (Bachelor's),False,,False,False,0
6684,8.9,Distance Learning,4.0,Alumnus (Specialist),Español;Русский;Deutsch;English,university,False,False,1
6685,,Full-time,0.0,Alumnus (Bachelor's),Русский,university,False,False,0
6686,28.1,Distance Learning,4.0,Candidate of Sciences,Русский,university,False,False,0
6687,20.3.1986,Distance Learning,7.0,Alumnus (Specialist),Русский,university,False,False,0
6688,15.9.1987,Full-time,4.0,Alumnus (Specialist),Русский;Українська,work,2010,False,0
6689,10.2.1974,Full-time,4.0,Alumnus (Specialist),False,university,False,False,0
6690,11.4,Full-time,0.0,Student (Specialist),Русский,work,False,False,0
6691,22.9.1990,Full-time,4.0,Alumnus (Specialist),Русский;English,university,False,False,1
6692,25.8.1980,Distance Learning,4.0,Alumnus (Specialist),Русский,work,1999,False,1
6693,12.7.1995,Part-time,4.0,Undergraduate applicant,Русский,work,False,False,0
6694,4.9.1989,Distance Learning,0.0,Student (Specialist),Русский;English,university,False,False,0
6695,6.2.1995,Full-time,0.0,Alumnus (Bachelor's),Deutsch;Русский;English,university,False,False,1
6696,17.2.1981,Part-time,0.0,Alumnus (Specialist),False,university,False,False,0
6697,17.5,Full-time,0.0,Alumnus (Specialist),False,university,False,False,1
6698,18.5,Full-time,0.0,Student (Bachelor's),Русский,work,2013,False,1
6699,16.1.1987,Full-time,4.0,Alumnus (Specialist),Русский,university,False,False,0
6700,10.8.1990,Full-time,4.0,Alumnus (Specialist),Русский;English;Deutsch;Français,work,2006,False,1
6701,6.8.1989,Full-time,0.0,Student (Bachelor's),Українська;Русский;Română;Moldovenească;English,work,False,False,0
6702,,,0.0,Undergraduate applicant,False,,False,False,0
6703,20.9.1990,Full-time,0.0,Alumnus (Specialist),Русский,university,False,False,1
6704,,Distance Learning,4.0,Alumnus (Specialist),Русский,university,False,False,1
6705,25.11.1988,Distance Learning,0.0,Alumnus (Specialist),False,university,False,False,0
6706,,Full-time,4.0,Alumnus (Specialist),False,work,2014,2014,0
6707,28.4.1991,Full-time,1.0,Student (Specialist),Русский;English,university,False,False,1
6708,17.6.1991,Distance Learning,1.0,Student (Specialist),Русский,university,False,False,1
6709,15.2.1978,Full-time,4.0,Alumnus (Specialist),Русский,work,1999,False,0
6710,,Full-time,4.0,Student (Bachelor's),Русский,work,False,False,0
6711,10.9,Distance Learning,1.0,Student (Bachelor's),Русский,university,False,False,1
6712,3.11.1973,Full-time,0.0,Alumnus (Specialist),Русский,university,False,False,1
6713,17.6.1990,Full-time,4.0,Student (Specialist),Русский,university,False,False,0
6714,4.6.1992,Full-time,0.0,Alumnus (Specialist),Русский,university,False,False,1
6715,,Full-time,0.0,Student (Specialist),Русский;English,university,False,False,0
6716,19.9,Full-time,0.0,Student (Master's),False,work,2018,False,1
6717,20.5.1991,Full-time,0.0,Alumnus (Bachelor's),Русский,university,False,False,1
6718,7.11,Full-time,1.0,Student (Bachelor's),Українська;Русский;English;Italiano;Polski,university,1955,False,1
6719,5.5.1993,Full-time,4.0,Student (Specialist),Русский,university,False,False,1
6720,17.10,Full-time,2.0,Student (Bachelor's),Українська;Беларуская (тарашкевiца);Русский,work,2017,False,1
6721,20.9.1992,Full-time,4.0,Alumnus (Specialist),Русский,university,False,False,0
6722,3.2.1986,Full-time,4.0,Alumnus (Specialist),False,work,False,False,0
6723,,Distance Learning,1.0,Alumnus (Specialist),Русский;中文 (繁體);English;Српски,university,False,False,1
6724,28.2.1987,Full-time,1.0,Alumnus (Specialist),False,university,False,False,0
6725,17.10.1972,Full-time,4.0,Alumnus (Specialist),Українська;Русский,work,2001,2001,0
6726,25.2,Distance Learning,4.0,Alumnus (Specialist),Русский,university,False,False,1
6727,,Distance Learning,0.0,Alumnus (Specialist),Русский,university,False,False,1
6728,27.3.1988,Full-time,1.0,Alumnus (Specialist),Русский;English,university,False,False,0
6729,25.9.1992,Full-time,0.0,Student (Bachelor's),Русский,university,False,False,0
6730,26.11.1990,,0.0,Candidate of Sciences,Русский,university,False,False,1
6731,9.3.1991,Distance Learning,7.0,Student (Bachelor's),Русский,university,False,False,0
6732,8.12.1994,Full-time,4.0,Student (Bachelor's),Русский;English,university,False,False,1
6733,27.5.1957,,0.0,Alumnus (Specialist),False,university,False,False,1
6734,13.7.1988,Full-time,0.0,Alumnus (Specialist),False,university,2009,False,0
6735,,Full-time,7.0,Student (Bachelor's),Русский,university,False,False,1
6736,20.9,,1.0,Student (Specialist),Русский;English;Deutsch,university,2008,False,1
6737,21.5,Full-time,4.0,Alumnus (Specialist),Русский,university,False,False,1
6738,1.6,Full-time,4.0,Alumnus (Specialist),Русский,university,False,False,1
6739,,,4.0,PhD,Русский,work,2014,False,1
6740,10.2.1918,Full-time,0.0,Alumnus (Specialist),Русский,university,False,False,1
6741,4.4.1987,Full-time,3.0,Student (Specialist),Русский,work,2000,False,0
6742,23.11,Full-time,0.0,Alumnus (Specialist),Русский,university,False,False,1
6743,21.3.1971,Full-time,4.0,Alumnus (Specialist),Русский,university,False,False,0
6744,5.10,Distance Learning,0.0,Student (Bachelor's),Русский;English;Deutsch,work,2019,False,1
6745,,Part-time,4.0,Student (Specialist),Русский,university,False,False,0
6746,12.2,Full-time,0.0,Alumnus (Master's),Русский,work,2007,False,1
6747,1.1,,0.0,Student (Bachelor's),Русский;Українська;English;Deutsch,university,False,False,1
6748,12.9,Distance Learning,0.0,Alumnus (Specialist),Русский,university,False,False,1
6749,23.5,,4.0,Alumnus (Specialist),False,university,False,False,1
6750,13.9.1989,Full-time,0.0,Student (Specialist),Русский;Français;Italiano;English,university,2009,False,1
6751,,Full-time,0.0,Alumnus (Specialist),Русский,university,False,False,1
6752,8.3,Full-time,0.0,Student (Bachelor's),False,university,False,False,1
6753,20.3,Full-time,4.0,Alumnus (Bachelor's),Русский,work,False,False,1
6754,12.6.1982,Full-time,4.0,Alumnus (Specialist),Українська;Русский,university,False,False,0
6755,10.3.1990,Full-time,0.0,Student (Specialist),Русский,university,False,False,0
6756,8.12,Full-time,0.0,Alumnus (Bachelor's),Русский,university,False,False,1
6757,,Full-time,1.0,Alumnus (Specialist),Русский,university,False,False,0
6758,12.9.1960,,1.0,Alumnus (Specialist),Русский,university,False,False,0
6759,16.2,Distance Learning,4.0,Student (Bachelor's),Русский,university,2012,False,0
6760,24.9.1988,Full-time,1.0,Alumnus (Specialist),False,work,2010,2016,1
6761,8.8,Full-time,6.0,Student (Master's),Русский,university,False,False,0
6762,3.9.1992,,0.0,Alumnus (Bachelor's),Русский;English;Español,work,2015,False,1
6763,10.2.1985,Full-time,4.0,Alumnus (Specialist),Русский,university,False,False,1
6764,10.2.1985,Full-time,1.0,Alumnus (Specialist),Русский,work,2006,False,1
6765,,,0.0,Alumnus (Specialist),Русский,university,False,False,1
6766,,Part-time,0.0,Alumnus (Specialist),False,,False,False,0
6767,5.5,Distance Learning,4.0,Alumnus (Specialist),False,work,2016,False,1
6768,11.3.1983,Part-time,4.0,Candidate of Sciences,False,university,2008,2008,0
6769,11.9.1992,Full-time,0.0,Undergraduate applicant,False,university,False,False,1
6770,15.6.1987,Full-time,4.0,Student (Bachelor's),Русский,work,2010,False,0
6771,27.2.1989,Full-time,4.0,Student (Specialist),False,university,False,False,0
6772,22.8.1990,Distance Learning,4.0,Student (Specialist),Русский,work,False,False,0
6773,21.2,Part-time,4.0,Alumnus (Specialist),Русский;English,work,2011,False,1
6774,19.6.1983,Full-time,4.0,Alumnus (Specialist),Русский,work,2005,False,0
6775,19.2.1991,Full-time,4.0,Alumnus (Bachelor's),Русский;English;Беларуская,work,2013,False,0
6776,27.4.1989,Full-time,0.0,Alumnus (Specialist),Русский,university,False,False,0
6777,1.1.1973,Part-time,4.0,Alumnus (Specialist),False,university,False,False,1
6778,,Full-time,0.0,Student (Specialist),False,university,False,False,1
6779,30.9,Full-time,0.0,Alumnus (Specialist),Русский,university,False,False,1
6780,9.2.1987,Full-time,4.0,Student (Specialist),Русский;עברית;English,university,2011,2013,1
6781,14.3.1996,Distance Learning,0.0,Alumnus (Master's),Русский,work,False,False,1
6782,,Full-time,0.0,Alumnus (Specialist),Русский,university,False,False,0
6783,1.3.1993,Full-time,0.0,Alumnus (Bachelor's),Русский,university,2016,False,0
6784,20.4.1985,Full-time,4.0,Alumnus (Specialist),Русский,work,2007,False,0
6785,,Full-time,6.0,Alumnus (Specialist),Русский,university,False,False,0
6786,15.8.1992,Full-time,0.0,Alumnus (Bachelor's),Русский,,False,False,1
6787,31.1.1997,,0.0,Student (Bachelor's),Русский;Azərbaycan dili;Türkçe,university,False,False,0
6788,22.10,Full-time,4.0,Alumnus (Bachelor's),False,university,False,False,1
6789,10.10.1992,Full-time,1.0,Alumnus (Specialist),Русский,work,False,False,0
6790,30.1.1998,,7.0,Student (Bachelor's),English;Français,university,False,False,1
6791,12.6.1991,Full-time,4.0,Student (Specialist),Русский,university,False,False,1
6792,2.12.1989,Full-time,4.0,Alumnus (Specialist),Русский,university,False,False,0
6793,8.2.1992,Full-time,0.0,Student (Specialist),Русский;English,university,False,False,0
6794,5.3.1995,Full-time,0.0,Student (Bachelor's),Русский,university,False,False,1
6795,26.10,Part-time,4.0,Student (Specialist),Русский,work,2010,False,0
6796,20.5.1986,Distance Learning,4.0,Student (Specialist),Русский,university,False,False,0
6797,,Full-time,7.0,Student (Specialist),Українська,university,False,False,0
6798,14.5.1991,,0.0,Alumnus (Specialist),False,university,False,False,1
6799,15.5,Full-time,1.0,Alumnus (Master's),English,university,False,False,0
6800,3.9.1988,Full-time,1.0,Student (Bachelor's),False,university,False,False,0
6801,20.10,Full-time,0.0,Student (Master's),Русский,university,False,False,1
6802,,Full-time,4.0,Student (Specialist),Русский,,False,False,0
6803,6.6.1988,Full-time,1.0,Alumnus (Specialist),Русский,university,False,False,1
6804,,Full-time,0.0,Student (Master's),Русский,university,False,False,0
6805,8.8,Full-time,0.0,Undergraduate applicant,Русский,university,False,False,0
6806,18.4,Full-time,0.0,Student (Master's),False,university,False,False,1
6807,,Full-time,4.0,Alumnus (Specialist),Русский,university,False,False,0
6808,12.6.1991,Full-time,4.0,Alumnus (Specialist),Українська;Русский;English,work,2011,False,0
6809,,Full-time,0.0,Student (Bachelor's),False,university,False,False,0
6810,6.7.1988,Distance Learning,0.0,Student (Specialist),Русский,university,2013,2019,0
6811,11.10.1985,Full-time,4.0,Alumnus (Bachelor's),Русский,university,False,False,0
6812,22.2,Full-time,4.0,Student (Bachelor's),Русский;Татарча,university,False,False,0
6813,7.8,Full-time,4.0,Student (Master's),Русский,university,2008,False,0
6814,13.6.1982,Full-time,4.0,Alumnus (Bachelor's),Русский,university,False,False,0
6815,18.3,Full-time,0.0,Alumnus (Specialist),False,work,False,False,1
6816,,Full-time,0.0,Alumnus (Specialist),Русский;English,university,False,False,1
6817,7.1,Distance Learning,4.0,Undergraduate applicant,Русский,work,2011,False,0
6818,10.11,Distance Learning,4.0,Student (Specialist),Русский,university,False,False,0
6819,18.1.1987,Distance Learning,0.0,Student (Specialist),Русский,university,False,False,0
6820,31.3,Distance Learning,4.0,Alumnus (Bachelor's),Русский,university,False,False,1
6821,27.4.1989,Full-time,0.0,Alumnus (Master's),Русский;English;Français;Español,work,2007,False,1
6822,29.7,Distance Learning,0.0,Student (Specialist),False,university,False,False,0
6823,12.12.1985,Distance Learning,0.0,Alumnus (Specialist),Русский,work,2009,False,1
6824,19.10,Full-time,4.0,Alumnus (Specialist),Русский,work,False,False,1
6825,18.8.1990,Full-time,0.0,Alumnus (Specialist),False,university,False,False,1
6826,6.11.1994,Full-time,7.0,Student (Bachelor's),English,university,False,False,1
6827,10.11.1974,Distance Learning,4.0,Alumnus (Specialist),Русский,university,1993,2008,1
6828,14.6,,0.0,Alumnus (Specialist),False,university,2005,2010,0
6829,9.6,Distance Learning,0.0,Alumnus (Bachelor's),False,university,False,False,1
6830,3.2.1983,Full-time,4.0,Alumnus (Bachelor's),False,university,False,False,1
6831,26.4.1992,Full-time,0.0,Student (Specialist),Русский,university,False,False,0
6832,7.10.1961,Full-time,0.0,PhD,Русский,university,False,False,0
6833,3.6.1959,Distance Learning,0.0,Alumnus (Specialist),False,university,False,False,1
6834,,Distance Learning,0.0,Student (Bachelor's),Русский,university,False,False,1
6835,13.1.1996,Distance Learning,6.0,Student (Bachelor's),Русский;English,university,False,False,1
6836,,Full-time,1.0,Alumnus (Specialist),Русский,work,2010,False,1
6837,13.9.1987,Distance Learning,4.0,Alumnus (Bachelor's),Русский,work,2008,False,0
6838,5.2.1982,Full-time,4.0,Alumnus (Specialist),Русский,work,2001,False,1
6839,7.7.1986,Full-time,1.0,Alumnus (Specialist),Русский;Українська;English,work,2008,False,1
